5.863385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|37|1|1
5.901195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|38|1|1
5.963385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|38|1|1
6.001195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|39|1|1
6.063385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|39|1|1
6.101195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|40|1|1
6.163385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|40|1|1
6.201195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|41|1|1
6.263385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|41|1|1
6.301195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|42|1|1
6.363385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|42|1|1
6.401195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|43|1|1
6.463385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|43|1|1
6.501195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|44|1|1
6.563385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|44|1|1
6.601195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|45|1|1
6.663385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|45|1|1
6.701195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|46|1|1
6.763385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|46|1|1
6.801195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|47|1|1
6.863385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|47|1|1
6.901195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|48|1|1
6.963385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|48|1|1
7.001195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|49|1|1
7.063385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|49|1|1
7.101195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|50|1|1
7.163385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|50|1|1
7.201195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|51|1|1
7.263385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|51|1|1
7.301195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|52|1|1
7.363385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|52|1|1
7.401195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|53|1|1
7.463385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|53|1|1
7.501195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|54|1|1
7.563385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|54|1|1
7.601195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|55|1|1
7.663385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|55|1|1
7.701195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|56|1|1
7.763385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|56|1|1
7.801195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|57|1|1
7.863385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|57|1|1
7.901195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|58|1|1
7.963385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|58|1|1
8.001195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|59|1|1
8.063385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|59|1|1
8.101195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|60|1|1
8.163385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|60|1|1
8.201195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|61|1|1
