timeSec,seq_id,sinr_db,mcs,packet_sent,packet_received,window_pdr,success
48.129104767,460,180184.4344542264,14,2,0.0,0.0,1
48.229104767,461,180184.4344542264,14,2,0.0,0.0,1
48.329104767,462,180184.4344542264,14,2,0.0,0.0,1
48.429104767,463,180184.4344542264,14,2,0.0,0.0,1
48.529104767,464,180184.4344542264,14,2,0.0,0.0,1
48.629104767,465,180184.4344542264,14,2,0.0,0.0,1
48.729104767,466,180184.4344542264,14,2,0.0,0.0,1
48.829104767,467,180184.4344542264,14,2,0.0,0.0,1
48.929104767,468,180184.4344542264,14,2,0.0,0.0,1
49.029104767,469,180184.4344542264,14,2,0.0,0.0,1
49.129104767,470,180184.4344542264,14,2,0.0,0.0,1
49.229104767,471,180184.4344542264,14,2,0.0,0.0,1
49.329104767,472,180184.4344542264,14,2,0.0,0.0,1
49.429104767,473,180184.4344542264,14,2,0.0,0.0,1
49.529104767,474,180184.4344542264,14,2,0.0,0.0,1
49.629104767,475,180184.4344542264,14,2,0.0,0.0,1
49.729104767,476,180184.4344542264,14,2,0.0,0.0,1
49.829104767,477,180184.4344542264,14,2,0.0,0.0,1
49.929104767,478,180184.4344542264,14,2,0.0,0.0,1
50.029104767,479,180184.4344542264,14,2,0.0,0.0,1
50.129104767,480,180184.4344542264,14,2,0.0,0.0,1
50.229104767,481,180184.4344542264,14,2,0.0,0.0,1
50.329104767,482,180184.4344542264,14,2,0.0,0.0,1
50.429104767,483,180184.4344542264,14,2,0.0,0.0,1
50.529104767,484,180184.4344542264,14,2,0.0,0.0,1
50.629104767,485,180184.4344542264,14,2,0.0,0.0,1
50.729104767,486,180184.4344542264,14,2,0.0,0.0,1
50.829104767,487,180184.4344542264,14,2,0.0,0.0,1
50.929104767,488,180184.4344542264,14,2,0.0,0.0,1
51.029104767,489,180184.4344542264,14,2,0.0,0.0,1
51.129104767,490,180184.4344542264,14,2,0.0,0.0,1
51.229104767,491,180184.4344542264,14,2,0.0,0.0,1
51.329104767,492,180184.4344542264,14,2,0.0,0.0,1
51.429104767,493,180184.4344542264,14,2,0.0,0.0,1
51.529104767,494,180184.4344542264,14,2,0.0,0.0,1
51.629104767,495,180184.4344542264,14,2,0.0,0.0,1
51.729104767,496,180184.4344542264,14,2,0.0,0.0,1
51.829104767,497,180184.4344542264,14,2,0.0,0.0,1
51.929104767,498,180184.4344542264,14,2,0.0,0.0,1
52.029104767,499,180184.4344542264,14,2,0.0,0.0,1
52.129104767,500,180184.4344542264,14,2,0.0,0.0,1
52.229104767,501,180184.4344542264,14,2,0.0,0.0,1
52.329104767,502,180184.4344542264,14,2,0.0,0.0,1
52.429104767,503,180184.4344542264,14,2,0.0,0.0,1
52.529104767,504,180184.4344542264,14,2,0.0,0.0,1
52.629104767,505,180184.4344542264,14,2,0.0,0.0,1
52.729104767,506,180184.4344542264,14,2,0.0,0.0,1
52.829104767,507,180184.4344542264,14,2,0.0,0.0,1
52.929104767,508,180184.4344542264,14,2,0.0,0.0,1
53.029104767,509,180184.4344542264,14,2,0.0,0.0,1
53.129104767,510,180184.4344542264,14,2,0.0,0.0,1
53.229104767,511,180184.4344542264,14,2,0.0,0.0,1
53.329104767,512,180184.4344542264,14,2,0.0,0.0,1
53.429104767,513,180184.4344542264,14,2,0.0,0.0,1
53.529104767,514,180184.4344542264,14,2,0.0,0.0,1
53.629104767,515,180184.4344542264,14,2,0.0,0.0,1
53.729104767,516,180184.4344542264,14,2,0.0,0.0,1
53.829104767,517,180184.4344542264,14,2,0.0,0.0,1
53.929104767,518,180184.4344542264,14,2,0.0,0.0,1
54.029104767,519,180184.4344542264,14,2,0.0,0.0,1
54.129104767,520,180184.4344542264,14,2,0.0,0.0,1
54.229104767,521,180184.4344542264,14,2,0.0,0.0,1
54.329104767,522,180184.4344542264,14,2,0.0,0.0,1
54.429104767,523,180184.4344542264,14,2,0.0,0.0,1
54.529104767,524,180184.4344542264,14,2,0.0,0.0,1
54.629104767,525,180184.4344542264,14,2,0.0,0.0,1
54.729104767,526,180184.4344542264,14,2,0.0,0.0,1
54.829104767,527,180184.4344542264,14,2,0.0,0.0,1
54.929104767,528,180184.4344542264,14,2,0.0,0.0,1
55.029104767,529,180184.4344542264,14,2,0.0,0.0,1
55.129104767,530,180184.4344542264,14,2,0.0,0.0,1
55.229104767,531,180184.4344542264,14,2,0.0,0.0,1
55.329104767,532,180184.4344542264,14,2,0.0,0.0,1
55.429104767,533,180184.4344542264,14,2,0.0,0.0,1
55.529104767,534,180184.4344542264,14,2,0.0,0.0,1
55.629104767,535,180184.4344542264,14,2,0.0,0.0,1
55.729104767,536,180184.4344542264,14,2,0.0,0.0,1
55.829104767,537,180184.4344542264,14,2,0.0,0.0,1
55.929104767,538,180184.4344542264,14,2,0.0,0.0,1
56.029104767,539,180184.4344542264,14,2,0.0,0.0,1
56.129104767,540,180184.4344542264,14,2,0.0,0.0,1
56.229104767,541,180184.4344542264,14,2,0.0,0.0,1
56.329104767,542,180184.4344542264,14,2,0.0,0.0,1
56.429104767,543,180184.4344542264,14,2,0.0,0.0,1
56.529104767,544,180184.4344542264,14,2,0.0,0.0,1
56.629104767,545,180184.4344542264,14,2,0.0,0.0,1
56.729104767,546,180184.4344542264,14,2,0.0,0.0,1
56.829104767,547,180184.4344542264,14,2,0.0,0.0,1
56.929104767,548,180184.4344542264,14,2,0.0,0.0,1
57.029104767,549,180184.4344542264,14,2,0.0,0.0,1
57.129104767,550,180184.4344542264,14,2,0.0,0.0,1
57.229104767,551,180184.4344542264,14,2,0.0,0.0,1
57.329104767,552,180184.4344542264,14,2,0.0,0.0,1
57.429104767,553,180184.4344542264,14,2,0.0,0.0,1
57.529104767,554,180184.4344542264,14,2,0.0,0.0,1
57.629104767,555,180184.4344542264,14,2,0.0,0.0,1
57.729104767,556,180184.4344542264,14,2,0.0,0.0,1
57.829104767,557,180184.4344542264,14,2,0.0,0.0,1
57.929104767,558,180184.4344542264,14,2,0.0,0.0,1
58.029104767,559,180184.4344542264,14,2,0.0,0.0,1
58.129104767,560,180184.4344542264,14,2,0.0,0.0,1
58.229104767,561,180184.4344542264,14,2,0.0,0.0,1
58.329104767,562,180184.4344542264,14,2,0.0,0.0,1
58.429104767,563,180184.4344542264,14,2,0.0,0.0,1
58.529104767,564,180184.4344542264,14,2,0.0,0.0,1
58.629104767,565,180184.4344542264,14,2,0.0,0.0,1
58.729104767,566,180184.4344542264,14,2,0.0,0.0,1
58.829104767,567,180184.4344542264,14,2,0.0,0.0,1
58.929104767,568,180184.4344542264,14,2,0.0,0.0,1
59.029104767,569,180184.4344542264,14,2,0.0,0.0,1
59.129104767,570,180184.4344542264,14,2,0.0,0.0,1
59.229104767,571,180184.4344542264,14,2,0.0,0.0,1
59.329104767,572,180184.4344542264,14,2,0.0,0.0,1
59.429104767,573,180184.4344542264,14,2,0.0,0.0,1
59.529104767,574,180184.4344542264,14,2,0.0,0.0,1
59.629104767,575,180184.4344542264,14,2,0.0,0.0,1
59.729104767,576,180184.4344542264,14,2,0.0,0.0,1
59.829104767,577,180184.4344542264,14,2,0.0,0.0,1
59.929104767,578,180184.4344542264,14,2,0.0,0.0,1
60.029104767,579,180184.4344542264,14,2,0.0,0.0,1
60.129104767,580,180184.4344542264,14,2,0.0,0.0,1
60.229104767,581,180184.4344542264,14,2,0.0,0.0,1
60.329104767,582,180184.4344542264,14,2,0.0,0.0,1
60.429104767,583,180184.4344542264,14,2,0.0,0.0,1
60.529104767,584,180184.4344542264,14,2,0.0,0.0,1
60.629104767,585,180184.4344542264,14,2,0.0,0.0,1
60.729104767,586,180184.4344542264,14,2,0.0,0.0,1
60.829104767,587,180184.4344542264,14,2,0.0,0.0,1
60.929104767,588,180184.4344542264,14,2,0.0,0.0,1
61.029104767,589,180184.4344542264,14,2,0.0,0.0,1
61.129104767,590,180184.4344542264,14,2,0.0,0.0,1
61.229104767,591,180184.4344542264,14,2,0.0,0.0,1
61.329104767,592,180184.4344542264,14,2,0.0,0.0,1
61.429104767,593,180184.4344542264,14,2,0.0,0.0,1
61.529104767,594,180184.4344542264,14,2,0.0,0.0,1
61.629104767,595,180184.4344542264,14,2,0.0,0.0,1
61.729104767,596,180184.4344542264,14,2,0.0,0.0,1
61.829104767,597,180184.4344542264,14,2,0.0,0.0,1
61.929104767,598,180184.4344542264,14,2,0.0,0.0,1
62.029104767,599,180184.4344542264,14,2,0.0,0.0,1
62.129104767,600,180184.4344542264,14,2,0.0,0.0,1
62.229104767,601,180184.4344542264,14,2,0.0,0.0,1
62.329104767,602,180184.4344542264,14,2,0.0,0.0,1
62.429104767,603,180184.4344542264,14,2,0.0,0.0,1
62.529104767,604,180184.4344542264,14,2,0.0,0.0,1
62.629104767,605,180184.4344542264,14,2,0.0,0.0,1
62.729104767,606,180184.4344542264,14,2,0.0,0.0,1
62.829104767,607,180184.4344542264,14,2,0.0,0.0,1
62.929104767,608,180184.4344542264,14,2,0.0,0.0,1
63.029104767,609,180184.4344542264,14,2,0.0,0.0,1
63.129104767,610,180184.4344542264,14,2,0.0,0.0,1
63.229104767,611,180184.4344542264,14,2,0.0,0.0,1
63.329104767,612,180184.4344542264,14,2,0.0,0.0,1
63.429104767,613,180184.4344542264,14,2,0.0,0.0,1
63.529104767,614,180184.4344542264,14,2,0.0,0.0,1
63.629104767,615,180184.4344542264,14,2,0.0,0.0,1
63.729104767,616,180184.4344542264,14,2,0.0,0.0,1
63.829104767,617,180184.4344542264,14,2,0.0,0.0,1
63.929104767,618,180184.4344542264,14,2,0.0,0.0,1
64.029104767,619,180184.4344542264,14,2,0.0,0.0,1
64.129104767,620,180184.4344542264,14,2,0.0,0.0,1
64.229104767,621,180184.4344542264,14,2,0.0,0.0,1
64.329104767,622,180184.4344542264,14,2,0.0,0.0,1
64.429104767,623,180184.4344542264,14,2,0.0,0.0,1
64.529104767,624,180184.4344542264,14,2,0.0,0.0,1
64.629104767,625,180184.4344542264,14,2,0.0,0.0,1
64.729104767,626,180184.4344542264,14,2,0.0,0.0,1
64.829104767,627,180184.4344542264,14,2,0.0,0.0,1
64.929104767,628,180184.4344542264,14,2,0.0,0.0,1
65.029104767,629,180184.4344542264,14,2,0.0,0.0,1
65.129104767,630,180184.4344542264,14,2,0.0,0.0,1
65.229104767,631,180184.4344542264,14,2,0.0,0.0,1
65.329104767,632,180184.4344542264,14,2,0.0,0.0,1
65.429104767,633,180184.4344542264,14,2,0.0,0.0,1
65.529104767,634,180184.4344542264,14,2,0.0,0.0,1
65.629104767,635,180184.4344542264,14,2,0.0,0.0,1
65.729104767,636,180184.4344542264,14,2,0.0,0.0,1
65.829104767,637,180184.4344542264,14,2,0.0,0.0,1
65.929104767,638,180184.4344542264,14,2,0.0,0.0,1
66.029104767,639,180184.4344542264,14,2,0.0,0.0,1
66.129104767,640,180184.4344542264,14,2,0.0,0.0,1
66.229104767,641,180184.4344542264,14,2,0.0,0.0,1
66.329104767,642,180184.4344542264,14,2,0.0,0.0,1
66.429104767,643,180184.4344542264,14,2,0.0,0.0,1
66.529104767,644,180184.4344542264,14,2,0.0,0.0,1
66.629104767,645,180184.4344542264,14,2,0.0,0.0,1
66.729104767,646,180184.4344542264,14,2,0.0,0.0,1
66.829104767,647,180184.4344542264,14,2,0.0,0.0,1
66.929104767,648,180184.4344542264,14,2,0.0,0.0,1
67.029104767,649,180184.4344542264,14,2,0.0,0.0,1
67.129104767,650,180184.4344542264,14,2,0.0,0.0,1
67.229104767,651,180184.4344542264,14,2,0.0,0.0,1
67.329104767,652,180184.4344542264,14,2,0.0,0.0,1
67.429104767,653,180184.4344542264,14,2,0.0,0.0,1
67.529104767,654,180184.4344542264,14,2,0.0,0.0,1
67.629104767,655,180184.4344542264,14,2,0.0,0.0,1
67.729104767,656,180184.4344542264,14,2,0.0,0.0,1
67.829104767,657,180184.4344542264,14,2,0.0,0.0,1
67.929104767,658,180184.4344542264,14,2,0.0,0.0,1
68.029104767,659,180184.4344542264,14,2,0.0,0.0,1
68.129104767,660,180184.4344542264,14,2,0.0,0.0,1
68.229104767,661,180184.4344542264,14,2,0.0,0.0,1
68.329104767,662,180184.4344542264,14,2,0.0,0.0,1
68.429104767,663,180184.4344542264,14,2,0.0,0.0,1
68.529104767,664,180184.4344542264,14,2,0.0,0.0,1
68.629104767,665,180184.4344542264,14,2,0.0,0.0,1
68.729104767,666,180184.4344542264,14,2,0.0,0.0,1
68.829104767,667,180184.4344542264,14,2,0.0,0.0,1
68.929104767,668,180184.4344542264,14,2,0.0,0.0,1
69.029104767,669,180184.4344542264,14,2,0.0,0.0,1
69.129104767,670,180184.4344542264,14,2,0.0,0.0,1
69.229104767,671,180184.4344542264,14,2,0.0,0.0,1
69.329104767,672,180184.4344542264,14,2,0.0,0.0,1
69.429104767,673,180184.4344542264,14,2,0.0,0.0,1
69.529104767,674,180184.4344542264,14,2,0.0,0.0,1
69.629104767,675,180184.4344542264,14,2,0.0,0.0,1
69.729104767,676,180184.4344542264,14,2,0.0,0.0,1
69.829104767,677,180184.4344542264,14,2,0.0,0.0,1
69.929104767,678,180184.4344542264,14,2,0.0,0.0,1
70.029104767,679,180184.4344542264,14,2,0.0,0.0,1
70.129104767,680,180184.4344542264,14,2,0.0,0.0,1
70.229104767,681,180184.4344542264,14,2,0.0,0.0,1
70.329104767,682,180184.4344542264,14,2,0.0,0.0,1
70.429104767,683,180184.4344542264,14,2,0.0,0.0,1
70.529104767,684,180184.4344542264,14,2,0.0,0.0,1
70.629104767,685,180184.4344542264,14,2,0.0,0.0,1
70.729104767,686,180184.4344542264,14,2,0.0,0.0,1
70.829104767,687,180184.4344542264,14,2,0.0,0.0,1
70.929104767,688,180184.4344542264,14,2,0.0,0.0,1
71.029104767,689,180184.4344542264,14,2,0.0,0.0,1
71.129104767,690,180184.4344542264,14,2,0.0,0.0,1
71.229104767,691,180184.4344542264,14,2,0.0,0.0,1
71.329104767,692,180184.4344542264,14,2,0.0,0.0,1
71.429104767,693,180184.4344542264,14,2,0.0,0.0,1
71.529104767,694,180184.4344542264,14,2,0.0,0.0,1
71.629104767,695,180184.4344542264,14,2,0.0,0.0,1
71.729104767,696,180184.4344542264,14,2,0.0,0.0,1
71.829104767,697,180184.4344542264,14,2,0.0,0.0,1
71.929104767,698,180184.4344542264,14,2,0.0,0.0,1
72.029104767,699,180184.4344542264,14,2,0.0,0.0,1
72.129104767,700,180184.4344542264,14,2,0.0,0.0,1
72.229104767,701,180184.4344542264,14,2,0.0,0.0,1
72.329104767,702,180184.4344542264,14,2,0.0,0.0,1
72.429104767,703,180184.4344542264,14,2,0.0,0.0,1
72.529104767,704,180184.4344542264,14,2,0.0,0.0,1
72.629104767,705,180184.4344542264,14,2,0.0,0.0,1
72.729104767,706,180184.4344542264,14,2,0.0,0.0,1
72.829104767,707,180184.4344542264,14,2,0.0,0.0,1
72.929104767,708,180184.4344542264,14,2,0.0,0.0,1
73.029104767,709,180184.4344542264,14,2,0.0,0.0,1
73.129104767,710,180184.4344542264,14,2,0.0,0.0,1
73.229104767,711,180184.4344542264,14,2,0.0,0.0,1
73.329104767,712,180184.4344542264,14,2,0.0,0.0,1
73.429104767,713,180184.4344542264,14,2,0.0,0.0,1
73.529104767,714,180184.4344542264,14,2,0.0,0.0,1
73.629104767,715,180184.4344542264,14,2,0.0,0.0,1
73.729104767,716,180184.4344542264,14,2,0.0,0.0,1
73.829104767,717,180184.4344542264,14,2,0.0,0.0,1
73.929104767,718,180184.4344542264,14,2,0.0,0.0,1
74.029104767,719,180184.4344542264,14,2,0.0,0.0,1
74.129104767,720,180184.4344542264,14,2,0.0,0.0,1
74.229104767,721,180184.4344542264,14,2,0.0,0.0,1
74.329104767,722,180184.4344542264,14,2,0.0,0.0,1
74.429104767,723,180184.4344542264,14,2,0.0,0.0,1
74.529104767,724,180184.4344542264,14,2,0.0,0.0,1
74.629104767,725,180184.4344542264,14,2,0.0,0.0,1
74.729104767,726,180184.4344542264,14,2,0.0,0.0,1
74.829104767,727,180184.4344542264,14,2,0.0,0.0,1
74.929104767,728,180184.4344542264,14,2,0.0,0.0,1
75.029104767,729,180184.4344542264,14,2,0.0,0.0,1
75.129104767,730,180184.4344542264,14,2,0.0,0.0,1
75.229104767,731,180184.4344542264,14,2,0.0,0.0,1
75.329104767,732,180184.4344542264,14,2,0.0,0.0,1
75.429104767,733,180184.4344542264,14,2,0.0,0.0,1
75.529104767,734,180184.4344542264,14,2,0.0,0.0,1
75.629104767,735,180184.4344542264,14,2,0.0,0.0,1
75.729104767,736,180184.4344542264,14,2,0.0,0.0,1
75.829104767,737,180184.4344542264,14,2,0.0,0.0,1
75.929104767,738,180184.4344542264,14,2,0.0,0.0,1
76.029104767,739,180184.4344542264,14,2,0.0,0.0,1
76.129104767,740,180184.4344542264,14,2,0.0,0.0,1
76.229104767,741,180184.4344542264,14,2,0.0,0.0,1
76.329104767,742,180184.4344542264,14,2,0.0,0.0,1
76.429104767,743,180184.4344542264,14,2,0.0,0.0,1
76.529104767,744,180184.4344542264,14,2,0.0,0.0,1
76.629104767,745,180184.4344542264,14,2,0.0,0.0,1
76.729104767,746,180184.4344542264,14,2,0.0,0.0,1
76.829104767,747,180184.4344542264,14,2,0.0,0.0,1
76.929104767,748,180184.4344542264,14,2,0.0,0.0,1
77.029104767,749,180184.4344542264,14,2,0.0,0.0,1
77.129104767,750,180184.4344542264,14,2,0.0,0.0,1
77.229104767,751,180184.4344542264,14,2,0.0,0.0,1
77.329104767,752,180184.4344542264,14,2,0.0,0.0,1
77.429104767,753,180184.4344542264,14,2,0.0,0.0,1
77.529104767,754,180184.4344542264,14,2,0.0,0.0,1
77.629104767,755,180184.4344542264,14,2,0.0,0.0,1
77.729104767,756,180184.4344542264,14,2,0.0,0.0,1
77.829104767,757,180184.4344542264,14,2,0.0,0.0,1
77.929104767,758,180184.4344542264,14,2,0.0,0.0,1
78.029104767,759,180184.4344542264,14,2,0.0,0.0,1
78.129104767,760,180184.4344542264,14,2,0.0,0.0,1
78.229104767,761,180184.4344542264,14,2,0.0,0.0,1
78.329104767,762,180184.4344542264,14,2,0.0,0.0,1
78.429104767,763,180184.4344542264,14,2,0.0,0.0,1
78.529104767,764,180184.4344542264,14,2,0.0,0.0,1
78.629104767,765,180184.4344542264,14,2,0.0,0.0,1
78.729104767,766,180184.4344542264,14,2,0.0,0.0,1
78.829104767,767,180184.4344542264,14,2,0.0,0.0,1
78.929104767,768,180184.4344542264,14,2,0.0,0.0,1
79.029104767,769,180184.4344542264,14,2,0.0,0.0,1
79.129104767,770,180184.4344542264,14,2,0.0,0.0,1
79.229104767,771,180184.4344542264,14,2,0.0,0.0,1
79.329104767,772,180184.4344542264,14,2,0.0,0.0,1
79.429104767,773,180184.4344542264,14,2,0.0,0.0,1
79.529104767,774,180184.4344542264,14,2,0.0,0.0,1
79.629104767,775,180184.4344542264,14,2,0.0,0.0,1
79.729104767,776,180184.4344542264,14,2,0.0,0.0,1
79.829104767,777,180184.4344542264,14,2,0.0,0.0,1
79.929104767,778,180184.4344542264,14,2,0.0,0.0,1
80.029104767,779,180184.4344542264,14,2,0.0,0.0,1
80.129104767,780,180184.4344542264,14,2,0.0,0.0,1
80.229104767,781,180184.4344542264,14,2,0.0,0.0,1
80.329104767,782,180184.4344542264,14,2,0.0,0.0,1
80.429104767,783,180184.4344542264,14,2,0.0,0.0,1
80.529104767,784,180184.4344542264,14,2,0.0,0.0,1
80.629104767,785,180184.4344542264,14,2,0.0,0.0,1
80.729104767,786,180184.4344542264,14,2,0.0,0.0,1
80.829104767,787,180184.4344542264,14,2,0.0,0.0,1
80.929104767,788,180184.4344542264,14,2,0.0,0.0,1
81.029104767,789,180184.4344542264,14,2,0.0,0.0,1
81.129104767,790,180184.4344542264,14,2,0.0,0.0,1
81.229104767,791,180184.4344542264,14,2,0.0,0.0,1
81.329104767,792,180184.4344542264,14,2,0.0,0.0,1
81.429104767,793,180184.4344542264,14,2,0.0,0.0,1
81.529104767,794,180184.4344542264,14,2,0.0,0.0,1
81.629104767,795,180184.4344542264,14,2,0.0,0.0,1
81.729104767,796,180184.4344542264,14,2,0.0,0.0,1
81.829104767,797,180184.4344542264,14,2,0.0,0.0,1
81.929104767,798,180184.4344542264,14,2,0.0,0.0,1
82.029104767,799,180184.4344542264,14,2,0.0,0.0,1
82.129104767,800,180184.4344542264,14,2,0.0,0.0,1
82.229104767,801,180184.4344542264,14,2,0.0,0.0,1
82.329104767,802,180184.4344542264,14,2,0.0,0.0,1
82.429104767,803,180184.4344542264,14,2,0.0,0.0,1
82.529104767,804,180184.4344542264,14,2,0.0,0.0,1
82.629104767,805,180184.4344542264,14,2,0.0,0.0,1
82.729104767,806,180184.4344542264,14,2,0.0,0.0,1
82.829104767,807,180184.4344542264,14,2,0.0,0.0,1
82.929104767,808,180184.4344542264,14,2,0.0,0.0,1
83.029104767,809,180184.4344542264,14,2,0.0,0.0,1
83.129104767,810,180184.4344542264,14,2,0.0,0.0,1
83.229104767,811,180184.4344542264,14,2,0.0,0.0,1
83.329104767,812,180184.4344542264,14,2,0.0,0.0,1
83.429104767,813,180184.4344542264,14,2,0.0,0.0,1
83.529104767,814,180184.4344542264,14,2,0.0,0.0,1
83.629104767,815,180184.4344542264,14,2,0.0,0.0,1
83.729104767,816,180184.4344542264,14,2,0.0,0.0,1
83.829104767,817,180184.4344542264,14,2,0.0,0.0,1
83.929104767,818,180184.4344542264,14,2,0.0,0.0,1
84.029104767,819,180184.4344542264,14,2,0.0,0.0,1
84.129104767,820,180184.4344542264,14,2,0.0,0.0,1
84.229104767,821,180184.4344542264,14,2,0.0,0.0,1
84.329104767,822,180184.4344542264,14,2,0.0,0.0,1
84.429104767,823,180184.4344542264,14,2,0.0,0.0,1
84.529104767,824,180184.4344542264,14,2,0.0,0.0,1
84.629104767,825,180184.4344542264,14,2,0.0,0.0,1
84.729104767,826,180184.4344542264,14,2,0.0,0.0,1
84.829104767,827,180184.4344542264,14,2,0.0,0.0,1
84.929104767,828,180184.4344542264,14,2,0.0,0.0,1
85.029104767,829,180184.4344542264,14,2,0.0,0.0,1
85.129104767,830,180184.4344542264,14,2,0.0,0.0,1
85.229104767,831,180184.4344542264,14,2,0.0,0.0,1
85.329104767,832,180184.4344542264,14,2,0.0,0.0,1
85.429104767,833,180184.4344542264,14,2,0.0,0.0,1
85.529104767,834,180184.4344542264,14,2,0.0,0.0,1
85.629104767,835,180184.4344542264,14,2,0.0,0.0,1
85.729104767,836,180184.4344542264,14,2,0.0,0.0,1
85.829104767,837,180184.4344542264,14,2,0.0,0.0,1
85.929104767,838,180184.4344542264,14,2,0.0,0.0,1
86.029104767,839,180184.4344542264,14,2,0.0,0.0,1
86.129104767,840,180184.4344542264,14,2,0.0,0.0,1
86.229104767,841,180184.4344542264,14,2,0.0,0.0,1
86.329104767,842,180184.4344542264,14,2,0.0,0.0,1
86.429104767,843,180184.4344542264,14,2,0.0,0.0,1
86.529104767,844,180184.4344542264,14,2,0.0,0.0,1
86.629104767,845,180184.4344542264,14,2,0.0,0.0,1
86.729104767,846,180184.4344542264,14,2,0.0,0.0,1
86.829104767,847,180184.4344542264,14,2,0.0,0.0,1
86.929104767,848,180184.4344542264,14,2,0.0,0.0,1
87.029104767,849,180184.4344542264,14,2,0.0,0.0,1
87.129104767,850,180184.4344542264,14,2,0.0,0.0,1
87.229104767,851,180184.4344542264,14,2,0.0,0.0,1
87.329104767,852,180184.4344542264,14,2,0.0,0.0,1
87.429104767,853,180184.4344542264,14,2,0.0,0.0,1
87.529104767,854,180184.4344542264,14,2,0.0,0.0,1
87.629104767,855,180184.4344542264,14,2,0.0,0.0,1
87.729104767,856,180184.4344542264,14,2,0.0,0.0,1
87.829104767,857,180184.4344542264,14,2,0.0,0.0,1
87.929104767,858,180184.4344542264,14,2,0.0,0.0,1
88.029104767,859,180184.4344542264,14,2,0.0,0.0,1
88.129104767,860,180184.4344542264,14,2,0.0,0.0,1
88.229104767,861,180184.4344542264,14,2,0.0,0.0,1
88.329104767,862,180184.4344542264,14,2,0.0,0.0,1
88.429104767,863,180184.4344542264,14,2,0.0,0.0,1
88.529104767,864,180184.4344542264,14,2,0.0,0.0,1
88.629104767,865,180184.4344542264,14,2,0.0,0.0,1
88.729104767,866,180184.4344542264,14,2,0.0,0.0,1
88.829104767,867,180184.4344542264,14,2,0.0,0.0,1
88.929104767,868,180184.4344542264,14,2,0.0,0.0,1
89.029104767,869,180184.4344542264,14,2,0.0,0.0,1
89.129104767,870,180184.4344542264,14,2,0.0,0.0,1
89.229104767,871,180184.4344542264,14,2,0.0,0.0,1
89.329104767,872,180184.4344542264,14,2,0.0,0.0,1
89.429104767,873,180184.4344542264,14,2,0.0,0.0,1
89.529104767,874,180184.4344542264,14,2,0.0,0.0,1
89.629104767,875,180184.4344542264,14,2,0.0,0.0,1
89.729104767,876,180184.4344542264,14,2,0.0,0.0,1
89.829104767,877,180184.4344542264,14,2,0.0,0.0,1
89.929104767,878,180184.4344542264,14,2,0.0,0.0,1
90.029104767,879,180184.4344542264,14,2,0.0,0.0,1
90.129104767,880,180184.4344542264,14,2,0.0,0.0,1
90.229104767,881,180184.4344542264,14,2,0.0,0.0,1
90.329104767,882,180184.4344542264,14,2,0.0,0.0,1
90.429104767,883,180184.4344542264,14,2,0.0,0.0,1
90.529104767,884,180184.4344542264,14,2,0.0,0.0,1
90.629104767,885,180184.4344542264,14,2,0.0,0.0,1
90.729104767,886,180184.4344542264,14,2,0.0,0.0,1
90.829104767,887,180184.4344542264,14,2,0.0,0.0,1
90.929104767,888,180184.4344542264,14,2,0.0,0.0,1
91.029104767,889,180184.4344542264,14,2,0.0,0.0,1
91.129104767,890,180184.4344542264,14,2,0.0,0.0,1
91.229104767,891,180184.4344542264,14,2,0.0,0.0,1
91.329104767,892,180184.4344542264,14,2,0.0,0.0,1
91.429104767,893,180184.4344542264,14,2,0.0,0.0,1
91.529104767,894,180184.4344542264,14,2,0.0,0.0,1
91.629104767,895,180184.4344542264,14,2,0.0,0.0,1
91.729104767,896,180184.4344542264,14,2,0.0,0.0,1
91.829104767,897,180184.4344542264,14,2,0.0,0.0,1
91.929104767,898,180184.4344542264,14,2,0.0,0.0,1
92.029104767,899,180184.4344542264,14,2,0.0,0.0,1
92.129104767,900,180184.4344542264,14,2,0.0,0.0,1
92.229104767,901,180184.4344542264,14,2,0.0,0.0,1
92.329104767,902,180184.4344542264,14,2,0.0,0.0,1
92.429104767,903,180184.4344542264,14,2,0.0,0.0,1
92.529104767,904,180184.4344542264,14,2,0.0,0.0,1
92.629104767,905,180184.4344542264,14,2,0.0,0.0,1
92.729104767,906,180184.4344542264,14,2,0.0,0.0,1
92.829104767,907,180184.4344542264,14,2,0.0,0.0,1
92.929104767,908,180184.4344542264,14,2,0.0,0.0,1
93.029104767,909,180184.4344542264,14,2,0.0,0.0,1
93.129104767,910,180184.4344542264,14,2,0.0,0.0,1
93.229104767,911,180184.4344542264,14,2,0.0,0.0,1
93.329104767,912,180184.4344542264,14,2,0.0,0.0,1
93.429104767,913,180184.4344542264,14,2,0.0,0.0,1
93.529104767,914,180184.4344542264,14,2,0.0,0.0,1
93.629104767,915,180184.4344542264,14,2,0.0,0.0,1
93.729104767,916,180184.4344542264,14,2,0.0,0.0,1
93.829104767,917,180184.4344542264,14,2,0.0,0.0,1
93.929104767,918,180184.4344542264,14,2,0.0,0.0,1
94.029104767,919,180184.4344542264,14,2,0.0,0.0,1
94.129104767,920,180184.4344542264,14,2,0.0,0.0,1
94.229104767,921,180184.4344542264,14,2,0.0,0.0,1
94.329104767,922,180184.4344542264,14,2,0.0,0.0,1
94.429104767,923,180184.4344542264,14,2,0.0,0.0,1
94.529104767,924,180184.4344542264,14,2,0.0,0.0,1
